-8.972984542517159490e-03,7.077833254397622453e-02,7.489469080275257262e-02,3.522736387463060170e-02,5.858390182880590658e-03,-9.037632349460676673e-02,8.606383552439159090e-02,5.091471811746081655e-02,8.116325557983400385e-02,9.725811778884788095e-02,4.331473783509537379e-03,5.969389201005162460e-02,-3.674311594539218795e-02,3.271229918759198385e-02,-3.176465835830887680e-02,5.887956026503856494e-02,2.119497134159267770e-02,7.451263818426204222e-02,-8.184984192210703613e-02,3.581131062191608705e-02,-3.401904236515092272e-02,6.945353765583314742e-02,1.296292745303158356e-02,-6.666556611819127176e-02,5.328858535839134380e-02,2.360950250396809391e-02,-8.198372424963228100e-02,-4.351569699897877425e-02,3.874521262956190371e-02,-7.108159639849412348e-03,1.347815114768990963e-02,5.466202242792356225e-02,5.006460371394270970e-02,-3.780810802763465844e-02,-8.855087123922796011e-02,2.887478137359157995e-02,-2.949851072209533701e-02,-2.617670850049531525e-02,3.270824694045805503e-03,2.747716991510210441e-02,-3.716644167679049315e-02,9.304587716529673369e-02,-1.209663355157930900e-02,-4.995900461035626683e-02,-6.725200424852760366e-03,8.608178431968667443e-02,8.481061961851822650e-02,9.501134437231541219e-02,-1.900044969723261104e-02,8.086395338131151245e-03,-4.395824659580543914e-02,-5.402971813400064827e-02,-9.872804923767473928e-02,-3.456867168396619838e-02,1.430522444110612912e-02,1.237857842380822582e-02,-9.704094750905241373e-02,9.802765301922852781e-02,6.534271242866891705e-02,6.116679465957060996e-02,-5.163870737717831533e-02,3.309404731697752206e-02,-3.658610683994274054e-02,-8.984480351743479032e-02,-5.480277727386106967e-02,6.637049449884477315e-02,-8.229180893935568453e-02,6.473462211449539094e-02,-8.161445899044088292e-02,4.995530033355013305e-02,1.550105076541381105e-02,-8.553048531271133237e-02,-8.216829536364396447e-02,5.939315504132857554e-02,-8.316830897498098119e-02,-4.071411787850852740e-03,1.045699056418100334e-02,-8.700401765691979927e-02,6.339740970461713032e-02,8.568435354014737604e-02,7.013098175878486329e-02,1.790263589486271179e-02,6.663382348539359512e-02,2.308037365733239810e-02,3.718585843541558078e-02,-1.842832812567334055e-02,-9.816224907887459439e-02,-8.651513805197916240e-02,2.767692566364098744e-02,2.645357298033321897e-02,1.052918814779120471e-02,-8.910274243679493222e-02,-8.830608646637927439e-02,1.335708010046085699e-02,-8.362252964613653416e-02,1.150415162943891657e-02,4.788949733473038539e-02,7.029495262006471568e-02,5.803306919949500348e-02,-2.360094895112710423e-02,-1.079685724497853466e-01,7.220449825417446510e-02,-8.979321893447324288e-02,-4.546868617171664906e-02,2.592255539887745582e-05,1.925524904772626597e-02,-1.814511446766831071e-02,-8.260573390653950382e-03,-4.548436718333851575e-02,4.278011186139318162e-02,1.952020889483766647e-02,-7.825907729886825981e-02,-5.587281000443005546e-02,2.150294620193471049e-02,-2.988505253332932043e-02,2.825761688417886483e-02,-8.259372136904614969e-02,9.056730754197257760e-02,-5.228337176005721371e-02,2.236107774027180917e-02,-6.795963009604764904e-02,7.446809611897706183e-02,-2.005222131404223868e-02,2.013478761013238333e-02,-2.087671317085280226e-02,5.436947172815529555e-02,-5.409339058088614635e-03,9.197568005953371539e-02,-4.445960261494681653e-02,1.758070210971598643e-02,-7.877105468768741403e-02,2.633008385295787859e-02,6.575469778047862701e-02,4.825216413145270306e-02,5.816066765703048480e-02,3.431757814713155136e-03,-1.373769021422297995e-02,-7.082082692935630364e-02,-2.827384693503037089e-02,-5.620694349257142168e-03,2.716818293975195586e-02,-2.846546282598826083e-02,4.122598648501011459e-02,6.295499679170754592e-02,-4.894413638340156664e-02,-3.414048938796645366e-02,-4.238212961664275524e-02,3.737368535212589465e-02,-1.023000995631522109e-01,-1.832750883945769016e-02,6.636818990950099639e-02,-8.359933627092079600e-02,2.748774980686373784e-02,6.731119254203389579e-02,-6.116380172336714814e-04,-2.591757142730065702e-03,3.273031857444689413e-02,8.240066894942803255e-02,-6.379016090005260042e-02,6.372938990570005402e-02,-4.412450387655484502e-02,-5.464024744273605905e-02,-5.235723972179088387e-02,6.589411672765348518e-03,-4.462394038552371101e-03,2.616616037208621334e-02,5.916928136487051293e-02,4.202530387064005307e-02,5.147211484380678770e-02,-8.051882882863016511e-02,-5.645704704163845289e-02,-7.772392225645906316e-02,4.296476430491150827e-02,8.043662873812591763e-02,5.387350904723659656e-02,-8.704611810301549502e-04,-4.435599681415259427e-02,-3.801694749926963490e-02,2.433893022662185143e-02,-3.547704180371374222e-02,-3.618108634719825051e-02,7.633600429773999829e-02,1.640361181732755136e-02,5.442430579006023866e-02,-5.896851605833149101e-03,2.886818545212360698e-02,4.983323537021272509e-02,9.236760413578529172e-02,1.721213970020140857e-02,-1.784767934825641847e-02,5.932083481199106750e-02,-1.741869906975325108e-02,2.507335135998798106e-02,7.992142927714478151e-02,-9.492720191746258085e-02,3.927712577318092507e-02,-7.933041247081167036e-02,-3.025961417760181238e-02,-1.073970045407149181e-02,-7.447276376238189111e-02,9.194114220625550227e-02,-1.019434753180406272e-01,5.420711170875899126e-02,2.239322758823847001e-02,-3.704583811184296305e-02,-5.614756664642434059e-02,6.612583535395210807e-04,7.986642867528562229e-02,-3.879893159189150287e-02,-4.409469917194060867e-02,2.404222614043012574e-02,2.275440642382825507e-02,1.133891450305582298e-02,1.432843795592199654e-01,-1.708700474333955596e-02,2.345779449574673242e-02,4.046974133770883664e-02,4.973419544022170818e-02,-6.738406961484368074e-02,6.696727539984820288e-02,6.862817154008740705e-02,-2.305925859471562311e-02,3.911742740665688500e-02,-7.140674890137289031e-03,-4.508202256120025231e-02,2.589737704305651242e-02,2.290696090677820165e-02,4.772034909340987230e-02,-3.700212103517636075e-02,6.139213145800610089e-02,3.483256581425586695e-02,-6.978064320148741340e-02,-9.032706155795158787e-02,1.359886112326883292e-02,-2.084103589410611287e-02,-3.700529130461967242e-02,-2.724014534493629860e-02,-2.551654520916578350e-02,1.898730211283940900e-02,7.456215612106746604e-02,2.283434420577110449e-03,3.350175833336129644e-02,9.439572939388714279e-02,-4.518813666219111819e-02,-4.457506804350869906e-02,8.590628949189143410e-03,-5.539108200673900292e-03,-7.411233303865646938e-02,-8.829697751407258877e-02,-8.886726701892191937e-02,1.275618850429679346e-02,6.372636301153669636e-02,-3.937108495451234480e-02,4.473322549429818717e-02,5.712277318876578247e-02,-4.211896044731206629e-02,-7.971146661753902851e-02,-6.525743442799436522e-02,-9.229169357158101272e-02,1.890635094773366470e-02,-6.088668696179102419e-02,6.322934463347625045e-02,-2.089828615156778466e-02,1.359796027776894855e-03,6.234945422377486529e-02,5.183241454268737100e-03,2.470765760625819735e-02,1.785742157665421923e-02,-1.323649034915631330e-02,8.263560282741011509e-02,1.577781641337311011e-02,1.086073994296776618e-01,4.947344840293389778e-02,9.278396289219184578e-02,-2.544020828967826810e-03,1.124369040537890330e-01,-7.535772728794419562e-02,-4.483449835721890764e-02,8.434061842307041812e-02,-3.452960303095223282e-02,-3.053674182094623726e-02,2.696114705281383098e-02,4.766411522983701743e-02,-1.033373623250438272e-01,2.178073080146378238e-02,-3.204479194322262109e-02,3.624981456162734705e-02,3.131165175021813438e-03,5.225507380786312273e-02,-1.720730541578598463e-02,-3.739880019587737275e-02,6.196900832052931740e-03,-8.340108125797679461e-02,6.821276388034898386e-02,-8.591205512454286319e-02,-2.316552842357814512e-03,-1.390123257137194923e-02,1.120587795204682768e-01,8.870042341633632699e-02,5.085632114604357601e-02,4.843658434416343167e-02,3.684971172698713830e-03,7.603279378845889669e-02,5.477812191969801126e-02,-5.404429193082658373e-02,-6.874946230151494919e-02,-9.751136260659677701e-02,-2.193390929529563313e-02,-7.816129473744443112e-02,7.068825062619192579e-02,2.635481881574088317e-02,6.240899752068237993e-02,7.243421683251603793e-02,5.457062300724863091e-02,4.546959901637425035e-03,-2.103207157491401857e-02,6.108577794201162925e-02,-7.934867381201199388e-02,1.200642809346442845e-02,3.470488314540165486e-02,-2.826862375537050887e-02,2.795477442288510014e-02,-9.978958525340760055e-02,-1.055906511165507489e-01,-8.966407949639358665e-02,1.101359941345409800e-02,-2.239209327210112468e-02,1.311315277820202241e-01,-3.552263613991298724e-02,-3.050931369649934749e-02,8.068570812372983722e-03,7.502930034987299879e-02,-2.709730921247668900e-03,9.681320336882576205e-02,5.038550480114814545e-02,7.432656424177745691e-02,3.075681463306333477e-02,7.738085595822805085e-02,-9.666241132498296735e-04,9.638192421775168463e-04,6.305282227864200326e-03,-9.158131744745481861e-02,1.644034769181206349e-02,-5.498454381355055709e-02,1.120983602241005204e-03,1.785322609714448672e-02,6.531848672593430771e-02,7.066031203954883932e-02,-7.185152933329934377e-02,-1.051128251958922538e-01,-8.996954331229410629e-02,-1.783891113174218834e-01,-2.556583690245939344e-02,-1.118419052563525556e-01,-3.954356923453796607e-02,-2.611446524365914831e-02,9.377036857467550834e-02,-2.353857543161309157e-02,8.675908110667859829e-03,1.961356748124521918e-02,-1.199517411519922076e-02,-6.016339437330416734e-02,3.753504160470592238e-02,9.165588064733384832e-02,-3.273089561274991621e-03,9.686048712392628102e-02,-8.193342809354269007e-02,1.526797447180536574e-02,-4.137624403151252128e-02,-4.334934176287523130e-03,4.607567012486180058e-02,-1.269621793487481914e-02,-2.341256800348836403e-02,-2.169237082711127432e-02,-2.294223409392501939e-02,-4.108451737901034490e-02,5.097921791522051077e-02,-3.629071399308194529e-02,-1.835024258113169826e-01,-1.408748084131180578e-01,-8.269902128094060167e-02,-1.517039859963212334e-01,-2.692094492160961028e-02,-4.697653651950663839e-02,-7.604584971655998886e-03,-3.239051299904595338e-02,5.756793797884691283e-02,-4.942558147419455657e-03,5.754576756472400134e-02,-5.853443946463323527e-02,9.668931772291709803e-02,-4.610460740728505868e-02,5.559273776480045531e-02,7.648554780245811480e-02,-5.305249135749799672e-02,2.176194083001461652e-02,-6.259203794808851362e-02,8.458764882710467781e-02,-3.705040023644577685e-02,-6.737267016264075932e-03,8.797645403362859551e-02,-1.604987043628030088e-02,6.443944367440992971e-02,-4.880165141756050151e-02,-9.750003332873161122e-02,1.777669163334886018e-02,-1.061915183668047380e-01,-8.382925401518061259e-02,-7.598450881777937815e-02,-8.725146385782933667e-02,4.865043626398179305e-02,-2.262636991160921901e-02,2.648566565629279293e-02,-3.750039843501455031e-03,1.072667760178191015e-01,4.016877334892923063e-02,1.105809304739946292e-01,-8.714661229147006860e-02,-8.773128093903488633e-02,7.353928374415975855e-02,6.083974978881509510e-02,-4.336246540441585778e-02,-6.203054513323047470e-02,-2.057745561998755579e-02,7.586501345631832538e-02,1.069526890603205160e-01,9.866696267819531629e-02,4.012835016116230585e-02,-9.475030309273001911e-03,1.168649737796580435e-01,1.063913532099951126e-01,-3.163321429464311524e-02,4.999603237789700116e-02,-1.645312545830152906e-01,-1.732223471999500553e-01,-1.724164212925833051e-01,-4.943538230007744200e-02,-6.668511091816857472e-02,-1.887274948467572086e-02,3.730324832785722466e-02,-4.327817757159072715e-02,3.766901403224041933e-02,5.206539515364954317e-03,-4.038945856271475288e-02,4.509609984452808695e-03,4.549115995825593270e-03,5.108555532122223408e-02,2.262942851446615722e-02,1.443620779284330267e-02,-7.681693610493457725e-04,1.591530390852698151e-02,-9.310847782161518760e-02,8.506247607360005458e-02,-3.357247250516173787e-02,7.354038203753261727e-02,-4.885791009920519706e-02,7.773558444486029784e-02,9.751336349317363261e-02,5.344209471783791660e-02,3.511916571807881943e-02,-1.479841075283557794e-01,-1.412509076814372905e-02,-9.113210827573110795e-02,-1.620470964119248292e-01,-6.240498792755921204e-02,-2.667989513410309529e-02,-3.862485104135146563e-02,3.954332921839463777e-02,-2.865980491864711377e-02,-4.249695657373689373e-02,-3.063817552140351771e-02,1.019569651936167859e-01,4.424595073786224964e-02,5.625279491877192145e-02,5.322377310052757438e-02,-2.922236707791595663e-03,-4.981965223722559233e-03,-8.931808685627132260e-02,-4.404830893828896865e-02,4.714261817285306938e-02,-7.261306477413256855e-02,4.052474409655645871e-02,4.928347304190313499e-02,4.646286779314438842e-02,3.105153638789529338e-02,-3.802272395241931141e-02,-8.448192539723160463e-03,-2.159173708494151883e-02,-1.253302847980337087e-01,-9.467450905228283475e-02,-7.915436092858088579e-02,-6.597284775470703411e-02,4.004823404566328765e-02,4.761194518140252074e-02,-5.568708069905604213e-03,3.542293065695863857e-02,-2.800341744180285738e-02,5.537753609993234169e-03,4.795098715634276906e-03,-1.335411742326722030e-02,-5.896325868728622549e-02,1.983783434283481473e-02,5.000758862728699183e-02,1.340144350854413809e-02,-3.618533944184840895e-02,3.170009236882420645e-02,5.158246433559838433e-04,-4.165554013114354526e-02,5.706925447120253861e-03,-8.128378186418933060e-02,2.913935643434000314e-02,6.005548365546246881e-02,6.475358258209207296e-02,-2.378011707607408792e-02,8.408515974967460671e-02,7.941358494614880748e-02,-6.100347641675730320e-02,-9.548085754448169815e-02,-8.033584067105782600e-02,-1.910553216896712994e-02,-7.024201692648278372e-02,7.445178619832854006e-02,-6.936072927074754361e-03,4.865929360650044291e-03,-9.566086646384919234e-03,-7.747825886347371738e-02,4.127551128204535319e-02,-7.668460125894827756e-03,-1.682928777067230555e-02,2.063324235415757782e-02,6.614119778015543905e-02,-8.858101698728838846e-02,9.264883351498337527e-02,6.309698894717598490e-03,-1.725378948128895515e-02,4.525162958663385415e-02,1.888296262082183111e-02,8.647770750690199348e-02,2.086582273950296496e-02,1.494065940268760051e-02,4.517287581547606290e-02,1.071778404484668712e-01,9.945729688473767260e-02,5.537273475928188721e-02,-3.322594758834361561e-02,-5.907156756420980925e-02,-3.205400119951736654e-02,3.222546879996315838e-02,-2.735875350037637356e-03,-5.419087850807092262e-04,-8.151019286815161524e-02,2.839183759397529219e-02,2.183664528858595549e-02,4.898917832361286695e-02,1.049894774329748932e-02,1.773635022107231465e-02,-3.292860723498316350e-02,5.604638901270221629e-02,-1.388336154734995734e-02,8.159659798493570926e-02,-6.797123074973779322e-02,3.638024873518750507e-02,-1.013716863882902219e-01,4.058158362381886902e-02,6.701953562783033447e-02,7.513295914918553808e-02,-4.710233499322285383e-02,6.651844583546359657e-02,-2.952438490390825801e-02,1.049995309774484353e-01,1.661104808828236037e-02,5.710289679901357079e-02,9.273330855501506209e-03,-1.408147621930295502e-02,-1.961861219775007034e-02,-8.143578988935776253e-02,-2.656637003328724336e-02,-8.319596288215496890e-03,-9.552867966402120437e-02,-5.422771182799813322e-02,2.017538061217540729e-02,-4.465838871652316744e-02,-1.979712991231345059e-02,2.592567587189987047e-02,-2.630921242944100902e-02,8.653777000057923108e-02,-1.256277819975955105e-02,4.190721017578363794e-02,2.086951410144873009e-02,-4.364747203621799354e-02,7.992074557764032583e-02,2.155352466290066243e-02,1.034841948573512159e-02,-1.678866457792194990e-03,3.162435982854942124e-02,-4.069211323781343065e-02,1.148577557673654582e-02,5.353998695139616792e-02,3.378699865359782728e-02,2.026193316517846052e-02,1.757606294147265671e-02,4.425114981451194751e-02,4.572951432412686312e-02,-4.754453210435524019e-02,1.012843508817240154e-02,4.398273023101098578e-03,-1.178724743270793407e-01,4.404709514345746951e-02,-6.112991842804731818e-02,2.232285614955973815e-02,-8.007375213027791150e-02,1.434949969010292960e-02,6.956583315895979724e-02,-1.942965012629149779e-02,-5.980231629354468975e-02,-4.605912033752612017e-02,-5.265987328669857054e-02,5.174116257633908783e-02,-2.001664816335368621e-02,-4.248237064122941525e-02,-1.056837406756933051e-01,-1.473795422049013412e-02,3.555905151054324781e-02,5.578352211623766738e-02,1.657258751899802832e-02,1.053038972068516266e-01,2.210533924943951060e-03,1.206971398302074255e-01,1.183941259582449446e-01,1.220084074687849233e-02,-1.507945861634680911e-02,5.018516746650351912e-02,6.235798742979239279e-02,-4.642506278915207313e-02,6.754071128061030216e-02,5.360579777982985017e-02,5.266390121394752023e-03,4.511951257636605261e-02,3.581000823121186644e-02,4.247741627260317315e-02,-8.494250463687480490e-02,-4.127226767784061834e-02,1.880767668668974907e-02,8.742524250963237820e-02,-2.911125942894010610e-02,4.797110041571100991e-02,-2.432126865689994422e-02,-6.487793953499187971e-02,9.286562909913985420e-02,2.001268487186816381e-02,7.720149532877162990e-02,-2.975845630869395839e-02,-6.140614325965416259e-02,4.925932688627576023e-02,1.337078952887523278e-02,5.135462877822406097e-02,9.936588450121667040e-03,-3.607336456130745550e-02,1.011092024308155729e-01,8.695794930822729751e-02,-6.697570443457773193e-02,-8.021315380345141188e-02,-4.758702018295314640e-02,-3.138373156984104739e-02,-9.879008367675926050e-02,-5.715261915886539479e-02,-3.688084853514009276e-02,-2.345618301768228470e-02,3.266145207854023041e-02,6.606861388020676684e-02,-5.858925921072617726e-02,-8.142486305645005307e-02,3.008983768523970648e-02,3.441304868081140889e-03,2.425579395168664040e-02,-4.930236939682792335e-02,-8.939520237712908490e-02,-6.293309468813154672e-02,8.890973567571261449e-02,-7.200105873449512417e-02,-6.112249370973096146e-03,-6.360709841730340097e-02,6.120529890913755516e-02,-2.369819804209298119e-03,1.429561147313815339e-02,-2.355601259840461176e-02,7.950540732327350535e-02,6.856167995716359875e-02,-4.957413238533205091e-02,6.892687666835473070e-02,-7.295555135543956016e-02,-2.867239509384540003e-02,4.058017878446866164e-03,6.341267450608720734e-03,-6.918441298030071629e-02,3.259822556888134631e-02,-2.815307853459412049e-02,-7.635554428922824988e-02,9.247825769260925588e-02,5.685466892640239633e-03,-3.991516041605916443e-02,5.073583336503312280e-02,6.929005190463066732e-02,6.758360895960660586e-02,-4.081374679013813518e-03,-8.893644995936603181e-02,-6.007622338469281731e-02,-9.512297666727814738e-03,6.180937764753229730e-02,5.951127129623126101e-03,2.326056301333552165e-02,-1.538838333238374580e-02,-9.698118687272956617e-02,-4.465114485304055164e-02,-9.713220260186240795e-02,-1.099933080568402527e-01,5.828623561745990833e-02,9.082593361234637605e-03,-6.443988169364921192e-02,8.897666128611181335e-02,-9.949973356092840782e-02,-9.011529809601677432e-02,-6.805752820590470209e-02,4.050793303026561931e-02,-4.278358606475094611e-02,8.359479608855303889e-02,-8.518901093791976520e-02,5.404206367499275743e-02,-2.063677526699321529e-02,3.859062335369076169e-03,1.378740334062000805e-02,-2.361206535880940038e-02,5.638731633583126540e-02,-5.990076758279282154e-02,4.639767875165959343e-02,1.204951321234207923e-02,-6.779035406973599187e-02,1.522856263263947310e-02,6.252380216376890454e-02,8.695374920296794485e-02,-9.151489424151841579e-02,-7.645173449964789980e-02,-3.554046447409787545e-03,-3.512284624927394100e-02,8.375879092343195553e-02,-1.002332701118626851e-01,5.815623618584410404e-02,2.163143298269420284e-02,9.340558025198210379e-02,-9.125321176223244457e-02,-2.986322785053001361e-02,7.098514218521070895e-02,-3.566238883950950678e-02,9.715357895407322752e-02,8.215653826739574561e-02,1.546072893467800857e-02,-9.273997421889229598e-02,-4.271695888353906068e-02,9.393499522750345387e-02,-9.420645409177591523e-02,-7.959203397686863413e-02,5.629567375865460882e-02,7.329126819352719396e-03,-7.371973560099599060e-03,5.634727104777594985e-04,6.594912230506840001e-02,-4.835973108520882913e-02,2.513876247806213007e-02,-7.347035790606376571e-02,2.285375845017409077e-02,-5.280092536794022545e-02,1.386843886316792111e-03,-1.511697631500935092e-02,-4.586027169320354424e-02,-5.388246027567911156e-02,3.487910625753731786e-02,-1.235199569085730469e-02,1.673952154730906985e-02,3.818376135924373381e-03,2.117842029580054367e-02,-2.060664357037786387e-02,-3.033655072370289307e-02,4.369638902352232512e-02,1.563668328245779171e-02
